"Dragør";"Elfenbenskysten";3
"Dragør";"Eritrea";0
"Dragør";"Etiopien";1
"Dragør";"Gabon";0
"Dragør";"Gambia";2
"Dragør";"Ghana";1
"Dragør";"Guinea";2
"Dragør";"Guinea-Bissau";0
"Dragør";"Kap Verde";0
"Dragør";"Kenya";2
"Dragør";"Lesotho";0
"Dragør";"Liberia";0
"Dragør";"Libyen";0
"Dragør";"Madagaskar";0
"Dragør";"Malawi";0
"Dragør";"Mali";0
"Dragør";"Marokko";0
"Dragør";"Mauretanien";0
"Dragør";"Mauritius";0
"Dragør";"Mozambique";0
"Dragør";"Namibia";0
"Dragør";"Niger";0
"Dragør";"Nigeria";2
"Dragør";"Reunion";0
"Dragør";"Rwanda";0
"Dragør";"Sao Tome og Principe";0
"Dragør";"Senegal";0
"Dragør";"Seychellerne";0
"Dragør";"Sierra Leone";0
"Dragør";"Somalia";7
"Dragør";"Spanske besiddelser i Afrika";0
"Dragør";"St Helena";0
"Dragør";"Sudan";0
"Dragør";"Swaziland";0
"Dragør";"Sydafrika";1
"Dragør";"Sydvestafrika";0
"Dragør";"Tanzania";0
"Dragør";"Tchad";0
"Dragør";"Togo";0
"Dragør";"Tunesien";0
"Dragør";"Uganda";0
"Dragør";"Congo, Demokratiske Republik (tidl. Zaire)";2
"Dragør";"Zambia";0
"Dragør";"Zimbabwe";1
"Dragør";"Ækvatorialguinea";0
"Dragør";"Afrika uoplyst";0
"Dragør";"Canada";8
"Dragør";"USA";29
"Dragør";"Nordamerika uoplyst";0
"Dragør";"Antigua og Barbuda";0
"Dragør";"Argentina";0
"Dragør";"Aruba";0
"Dragør";"Bahamas";0
"Dragør";"Barbados";0
"Dragør";"Belize";0
"Dragør";"Bermuda";0
"Dragør";"Bolivia";0
"Dragør";"Brasilien";3
"Dragør";"Britisk Vestindien uoplyst";0
"Dragør";"Chile";0
"Dragør";"Colombia";0
"Dragør";"Costa Rica";0
"Dragør";"Cuba";0
"Dragør";"Curacao";0
"Dragør";"Dominica";1
"Dragør";"Dominikanske Republik";0
"Dragør";"Ecuador";1
"Dragør";"El Salvador";0
"Dragør";"Falklandsøerne";0
"Dragør";"Fransk Guyana";0
"Dragør";"Fransk Vestindien uoplyst";0
"Dragør";"Grenada";0
"Dragør";"Guadeloupe";0
"Dragør";"Guatemala";0
"Dragør";"Guyana";0
"Dragør";"Haiti";0
"Dragør";"Nederlandske Antiller uoplyst";0
"Dragør";"Honduras";0
"Dragør";"Jamaica";0
"Dragør";"Martinique";0
"Dragør";"Mexico";0
"Dragør";"Nauru";0
"Dragør";"Nicaragua";0
"Dragør";"Panama";0
"Dragør";"Paraguay";0
"Dragør";"Peru";0
"Dragør";"Puerto Rico";0
"Dragør";"St.Christopher og Nevis";0
"Dragør";"St. Lucia";0
"Dragør";"St.Vincent og Grenadinerne";0
"Dragør";"Surinam";0
"Dragør";"Trinidad og Tobago";0
"Dragør";"Uruguay";0
"Dragør";"Venezuela";1
"Dragør";"Vestindiske Øer";0
"Dragør";"Syd-og Mellemamerika uoplyst";0
"Dragør";"Abu Dhabi";0
"Dragør";"Afghanistan";66
"Dragør";"Armenien";0
"Dragør";"Aserbajdsjan";4
"Dragør";"Bahrain";0
"Dragør";"Bangladesh";4
"Dragør";"Bhutan";0
"Dragør";"Brunei";0
"Dragør";"Cambodja";0
"Dragør";"Dubai";0
"Dragør";"Filippinerne";32
"Dragør";"Forenede Arabiske Emirater";0
"Dragør";"Georgien";0
"Dragør";"Hongkong";0
"Dragør";"Indien";11
"Dragør";"Indokina";0
"Dragør";"Indonesien";1
"Dragør";"Irak";18
"Dragør";"Iran";5
"Dragør";"Israel";1
"Dragør";"Japan";3
"Dragør";"Jordan";1
"Dragør";"Kasakhstan";0
"Dragør";"Kina";13
"Dragør";"Kirgisistan";0
"Dragør";"Kuwait";0
"Dragør";"Laos";0
"Dragør";"Libanon";0
"Dragør";"Macau";0
"Dragør";"Malaysia";1
"Dragør";"Maldiverne";0
"Dragør";"Mellemøsten uoplyst";0
"Dragør";"Mongoliet";0
"Dragør";"Myanmar (tidl. Burma)";0
"Dragør";"Nepal";1
"Dragør";"Nordkorea";2
"Dragør";"Oman";0
"Dragør";"Pakistan";4
"Dragør";"Palæstina";0
"Dragør";"Qatar";0
"Dragør";"Saudi-Arabien";0
"Dragør";"Sikkim";0
"Dragør";"Singapore";1
"Dragør";"Sri Lanka";3
"Dragør";"Sydkorea";1
"Dragør";"Syrien";1
"Dragør";"Tadsjikistan";1
"Dragør";"Taiwan";0
"Dragør";"Thailand";18
"Dragør";"Trucial Oman";0
"Dragør";"Turkmenistan";0
"Dragør";"Usbekistan";0
"Dragør";"Vietnam";2
"Dragør";"Yemen, Arab.Rep";0
"Dragør";"Yemen demo. folkerep";0
"Dragør";"Asien uoplyst";0
"Dragør";"Australien";4
"Dragør";"Cookøerne";0
"Dragør";"Fiji";0
"Dragør";"Franske besiddelser i Stillehavet";0
"Dragør";"Kiribati";0
"Dragør";"Marshalløerne";0
"Dragør";"New Zealand";1
"Dragør";"Papua Ny Guinea";0
"Dragør";"Salomonøerne";0
"Dragør";"Samoa";0
"Dragør";"Tonga";0
"Dragør";"Tuvalu";0
"Dragør";"Vanuatu";0
"Dragør";"Øst Timor";0
"Dragør";"Øer i Stillehavet";0
"Dragør";"Statsløs";3
"Dragør";"Uoplyst";0
"Tårnby";"Danmark";38998
"Tårnby";"Albanien";1
"Tårnby";"Andorra";0
"Tårnby";"Belgien";2
"Tårnby";"Bosnien-Hercegovina";41
"Tårnby";"Bulgarien";46
"Tårnby";"Cypern";1
"Tårnby";"Estland";5
"Tårnby";"Finland";19
"Tårnby";"Frankrig";42
"Tårnby";"Grækenland";14
"Tårnby";"Hviderusland";5
"Tårnby";"Irland";12
"Tårnby";"Island";77
"Tårnby";"Italien";31
"Tårnby";"Jugoslavien (eks.)";30
"Tårnby";"Jugoslavien, Forb. Rep.";9
"Tårnby";"Kosovo";14
"Tårnby";"Kroatien";2
"Tårnby";"Letland";23
"Tårnby";"Liechtenstein";0
"Tårnby";"Litauen";32
"Tårnby";"Luxembourg";0
"Tårnby";"Makedonien";10
"Tårnby";"Malta";2
"Tårnby";"Moldova";3
"Tårnby";"Monaco";0
"Tårnby";"Montenegro";0
"Tårnby";"Nederlandene";31
"Tårnby";"Nordirland";0
"Tårnby";"Norge";107
