"symbol","name","sector","industry","curr_close","prev_close","volume","change"
"SMBC","Southern Missouri Bancorp, Inc.","Finance","Banks","24.81","24.76",100,"-0.201938610662356"
"SONA","Southern National Bancorp of Virginia, Inc.","Finance","Major Banks","10.34","10.13",32500,"-2.07305034550838"
"SBSI","Southside Bancshares, Inc.","Finance","Major Banks","20.55","21.38",81800,"3.88213283442469"
"OKSB","Southwest Bancorp, Inc.","Finance","Major Banks","12.86","13.22",91700,"2.7231467473525"
"SPBC","SP Bancorp, Inc.","Finance","Savings Institutions","18.25","18.25",2500,0
"SPAN","Span-America Medical Systems, Inc.","Health Care","Industrial Specialties","19.1","19.69",1500,"2.99644489588624"
"SBSA","Spanish Broadcasting System, Inc.","Consumer Services","Broadcasting","3.07","3.01",16100,"-1.99335548172757"
"SGRP","SPAR Group, Inc.","Misc","Business Services","1.98","1.98",2200,0
"SPAR","Spartan Motors, Inc.","Capital Goods","Auto Manufacturing","5.19","5.32",149000,"2.44360902255639"
"SPTN","Spartan Stores, Inc.","Consumer Non-Durables","Food Distributors","16.12","16.78",81100,"3.93325387365911"
"SPPI","Spectrum Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","7.1","7.41",930400,"4.18353576248314"
"SPIR","Spire Corporation","Technology","Semiconductors","0.62","0.62",2100,0
"SAVE","Spirit Airlines, Inc.","Transport","Air Freight/Delivery Services","27.39","26.7",2040700,"-2.58426966292136"
"SPLK","Splunk Inc.","Technology","Computer Software: Prepackaged Software","40.73","40.8",1030500,"0.17156862745098"
"SPCHB","Sport Chalet, Inc.","Consumer Services","Other Specialty Stores","1.45","1.5",100,"3.33333333333333"
"SPRD","Spreadtrum Communications, Inc.","Technology","Semiconductors","21.51","21.86",461400,"1.6010978956999"
"SPSC","SPS Commerce, Inc.","Technology","Computer Software: Prepackaged Software","46.15","47.13",85900,"2.07935497559941"
"SSNC","SS&C Technologies Holdings, Inc.","Technology","Computer Software: Prepackaged Software","30.21","30.69",514100,"1.56402737047898"
"STAA","STAAR Surgical Company","Health Care","Ophthalmic Goods","6.55","6.98",222000,"6.16045845272207"
"STMP","Stamps.com Inc.","Consumer Services","Catalog/Specialty Distribution","33.69","33.84",184100,"0.443262411347534"
"STAN","Standard Parking Corporation","Consumer Services","Rental/Leasing Companies","21.31","21.49",79300,"0.837598883201485"
"STLY","Stanley Furniture Company, Inc.","Consumer Durables","Home Furnishings","3.93","3.95",23300,"0.506329113924053"
"SPLS","Staples, Inc.","Consumer Services","Other Specialty Stores","13.08","13.23",5848200,"1.13378684807256"
"SBLK","Star Bulk Carriers Corp.","Transport","Marine Transport","6.25","6.37",4000,"1.88383045525903"
"STSI","Star Scientific, Inc.","Consumer Durables","Specialty Chemicals","1.2","1.24",1947300,"3.22580645161291"
"SBUX","Starbucks Corporation","Consumer Services","Restaurants","60.14","60.84",3147300,"1.15055884286654"
"STRZA","Starz","Consumer Services","Television Services","23.59","23.38",1211800,"-0.898203592814384"
"STFC","State Auto Financial Corporation","Finance","Property-Casualty Insurers","16.77","17.38",70200,"3.50978135788262"
"STBZ","State Bank Financial Corporation.","Finance","Major Banks","14.49","14.71",144400,"1.49558123725357"
"GASS","StealthGas, Inc.","Transport","Marine Transport","10.27","10.34",196500,"0.676982591876207"
"STEC","STEC, Inc.","Technology","Electronic Components","3.45","3.63",586100,"4.95867768595041"
"STLD","Steel Dynamics, Inc.","Basic Industries","Steel/Iron Ore","14.67","15.04",2538800,"2.46010638297872"
"SMRT","Stein Mart, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores","7.65","7.91",150700,"3.28697850821744"
"STNR","Steiner Leisure Limited","Consumer Services","Other Consumer Services","47.01","48.43",74500,"2.9320669006814"
"STEL","StellarOne Corporation","Finance","Major Banks","14.5","14.99",151100,"3.26884589726485"
"STEM","StemCells, Inc.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","1.68","1.69",122100,"0.591715976331364"
"STML","Stemline Therapeutics, Inc.","Consumer Durables","Major Pharmaceuticals","16.25","14.34",119100,"-13.3193863319386"
"STXS","Stereotaxis, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","1.88","1.8",47500,"-4.44444444444443"
"SRCL","Stericycle, Inc.","Basic Industries","Environmental Services","107.76","108.32",432200,"0.516986706056122"
"STRL","Sterling Construction Company Inc","Basic Industries","Military/Government/Technical","10.01","10.12",90200,"1.08695652173912"
"STSA","Sterling Financial Corporation","Finance","Banks","20.89","21.8",178900,"4.1743119266055"
"SHOO","Steven Madden, Ltd.","Consumer Non-Durables","Shoe Manufacturing","46.98","48.63",412200,"3.39296730413327"
"SSFN","Stewardship Financial Corp","Finance","Major Banks","4.89","5.03",1500,"2.78330019880717"
"STEI","Stewart Enterprises, Inc.","Consumer Services","Other Consumer Services","8.54","8.91",606000,"4.15263748597083"
"SSYS","Stratasys, Ltd.","Technology","Computer peripheral equipment","79.8","83.05",518800,"3.91330523780855"
"SDIX","Strategic Diagnostics Inc.","Basic Industries","Major Chemicals","1.02","1.04",19600,"1.92307692307693"
"STRT","Strattec Security Corporation","Capital Goods","Auto Parts:O.E.M.","34.99","36.47",14700,"4.05812996983822"
"STRS","Stratus Properties, Inc.","Consumer Services","Homebuilding","15.47","15.5",1900,"0.193548387096765"
"STRA","Strayer Education, Inc.","Consumer Services","Other Consumer Services","48.55","47.36",334300,"-2.5126689189189"
"STRM","Streamline Health Solutions, Inc.","Technology","EDP Services","6.29","6.26",52200,"-0.479233226837072"
"STB","Student Transport Inc","Transport","Other Transport","6.44","6.48",35300,"0.617283950617287"
"SCMP","Sucampo Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","9.01","9.51",244100,"5.25762355415352"
"SUBK","Suffolk Bancorp","Finance","Major Banks","15.19","15.64",42900,"2.87723785166241"
"SUMR","Summer Infant, Inc.","Consumer Durables","Misc manufacturing industries","2.69","2.85",48600,"5.61403508771931"
"SMMF","Summit Financial Group, Inc.","Finance","Major Banks","8.47","8.21",200,"-3.16686967113275"
"SSBI","Summit State Bank","Finance","Asset management","8.84","8.74",7800,"-1.14416475972539"
"SNBC","Sun Bancorp, Inc.","Finance","Commercial Banks","3.06","3.22",216200,"4.96894409937889"
"SNHY","Sun Hydraulics Corporation","Capital Goods","Metal Fabrications","31.41","32.75",115000,"4.09160305343511"
"SNSS","Sunesis Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","5.31","5.63",268000,"5.68383658969806"
"STKL","SunOpta, Inc.","Consumer Services","Farming/Seeds/Milling","7.27","7.27",80400,0
"SPWR","SunPower Corporation","Technology","Semiconductors",13,"13.59",3637100,"4.34142752023546"
"SSH","Sunshine Heart Inc","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","5.11","5.18",20800,"1.35135135135134"
"SMCI","Super Micro Computer, Inc.","Technology","Computer Manufacturing","9.41","9.62",226900,"2.18295218295217"
"SCON","Superconductor Technologies Inc.","Technology","Radio And Television Broadcasting And Communications Equipment","4.67","4.34",358000,"-7.60368663594471"
"SGC","Superior Uniform Group, Inc.","Consumer Non-Durables","Apparel","11.62",12,800,"3.16666666666667"
"SUPN","Supernus Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","4.99","5.14",152800,"2.91828793774318"
"SPPR","Supertel Hospitality, Inc.","Consumer Services","Real Estate Investment Trusts","1.1","1.13",15900,"2.65486725663715"
"SPPRP","Supertel Hospitality, Inc.","Consumer Services","Real Estate Investment Trusts",10,"9.86",1000,"-1.41987829614605"
"SUPX","Supertex, Inc.","Technology","Semiconductors","19.53","21.08",29700,"7.35294117647057"
"SPRT","support.com, Inc.","Technology","EDP Services","4.03","3.99",479300,"-1.00250626566416"
"SRDX","SurModics, Inc.","Health Care","Medical/Dental Instruments","25.9","26.45",156100,"2.07939508506616"
"SUSQ","Susquehanna Bancshares, Inc.","Finance","Major Banks","11.28","11.67",2240600,"3.34190231362468"
"SBBX","Sussex Bancorp","Finance","Major Banks","6.48","6.46",2900,"-0.309597523219818"
"SUTR","Sutor Technology Group Limited","Capital Goods","Steel/Iron Ore","1.53","1.57",37700,"2.54777070063694"
"SIVB","SVB Financial Group","Finance","Major Banks","69.25","71.11",195900,"2.61566586977922"
"SWSH","Swisher Hygiene, Inc.","Finance","Diversified Commercial Services","1.3","1.46",879100,"10.958904109589"
"SYKE","Sykes Enterprises, Incorporated","Technology","EDP Services","14.64","15.39",186700,"4.87329434697856"
"SYMC","Symantec Corporation","Technology","Computer Software: Prepackaged Software","24.35","24.3",4127700,"-0.205761316872421"
"SYMM","Symmetricom, Inc.","Public Utilities","Telecommunications Equipment","4.99","5.2",299000,"4.03846153846153"
"SYNC","Synacor, Inc.","Technology","Computer Software: Programming, Data Processing","3.55","2.91",5376500,"-21.9931271477663"
"GEVA","Synageva BioPharma Corp.","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","47.11","51.69",92700,"8.86051460630682"
"SYNL","Synalloy Corporation","Basic Industries","Steel/Iron Ore","13.88",14,2200,"0.857142857142856"
"SYNA","Synaptics Incorporated","Technology","EDP Services","39.14","41.23",1124900,"5.06912442396312"
"SNCR","Synchronoss Technologies, Inc.","Technology","EDP Services","27.4","28.34",340400,"3.31686661961892"
"SURG","Synergetics USA, Inc.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","3.03","2.95",358300,"-2.71186440677964"
"SGYP","Synergy Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","5.01","5.25",902400,"4.57142857142857"
"ELOS","Syneron Medical Ltd.","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","8.72","8.93",42600,"2.35162374020156"
"SNPS","Synopsys, Inc.","Technology","Computer Software: Prepackaged Software","34.97","35.57",517600,"1.68681473151533"
"SNTA","Synta Pharmaceuticals Corp.","Consumer Durables","Major Pharmaceuticals","10.25","10.25",807100,0
"SYNT","Syntel, Inc.","Technology","EDP Services","63.18","63.17",162600,"-0.015830299192654"
"SYMX","Synthesis Energy Systems, Inc.","Basic Industries","Major Chemicals",1,"1.08",65900,"7.40740740740742"
"SYNM","Syntroleum Corporation","Energy","Oil & Gas Production","4.19","4.13",9400,"-1.45278450363198"
"SYUT","Synutra International, Inc.","Consumer Non-Durables","Packaged Foods","4.39","4.83",49800,"9.1097308488613"
"SYPR","Sypris Solutions, Inc.","Capital Goods","Industrial Machinery/Components","3.14","3.2",40900,"1.875"
"TROW","T. Rowe Price Group, Inc.","Finance","Investment Bankers/Brokers/Service","71.71","72.5",1435800,"1.08965517241381"
"TAIT","Taitron Components Incorporated","Consumer Non-Durables","Electronic Components","1.05","1.03",100,"-1.94174757281553"
"TTWO","Take-Two Interactive Software, Inc.","Technology","Computer Software: Prepackaged Software","15.11","15.26",2150300,"0.982961992136311"
"TBAC","Tandy Brands Accessories, Inc.","Consumer Non-Durables","Apparel","0.52","0.51",8800,"-1.96078431372548"
"TLF","Tandy Leather Factory, Inc.","Consumer Non-Durables","Apparel","7.18","7.18",600,0
"TNGO","Tangoe, Inc.","Technology","Computer Software: Prepackaged Software","12.27","12.86",275700,"4.58786936236392"
"TRGT","Targacept, Inc.","Consumer Durables","Major Pharmaceuticals","4.5","4.61",189200,"2.38611713665944"
"TASR","TASER International, Inc.","Capital Goods","Ordnance And Accessories","8.64","8.81",553700,"1.92962542565267"
"TATT","TAT Technologies Ltd.","Capital Goods","Aerospace","6.5","6.49",1700,"-0.154083204930666"
"TAYC","Taylor Capital Group, Inc.","Finance","Major Banks","14.19","14.65",159500,"3.13993174061434"
"TAYD","Taylor Devices, Inc.","Capital Goods","Industrial Machinery/Components","7.99","7.97",1000,"-0.250941028858231"
"TCPC","TCP Capital Corp.","Finance","Asset management","15.47","15.67",57800,"1.27632418634333"
"TEAR","TearLab Corporation","Health Care","Medical/Dental Instruments","7.55","7.48",325400,"-0.93582887700534"
"TECD","Tech Data Corporation","Technology","Retail: Computer Software & Peripheral Equipment","45.84","46.73",175300,"1.90455809972179"
"TECH","Techne Corporation","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","64.58","64.14",259100,"-0.685999376364199"
"TCCO","Technical Communications Corporation","Technology","Radio And Television Broadcasting And Communications Equipment","6.6","6.69",1300,"1.34529147982064"
"TTGT","TechTarget, Inc.","Misc","Business Services","4.33","4.44",57800,"2.47747747747749"
"TECUB","Tecumseh Products Company","Capital Goods","Industrial Machinery/Components","7.79","8.14",1700,"4.29975429975431"
"TECUA","Tecumseh Products Company","Capital Goods","Industrial Machinery/Components","8.45","8.9",49800,"5.05617977528091"
"TKMR","Tekmira Pharmaceuticals Corp","Consumer Durables","Major Pharmaceuticals","4.69","4.77",47300,"1.67714884696015"
"TSYS","TeleCommunication Systems, Inc.","Technology","Computer Software: Prepackaged Software","1.97","1.93",134500,"-2.07253886010363"
"TNAV","TeleNav, Inc.","Capital Goods","Industrial Machinery/Components",5,"5.24",289300,"4.58015267175573"
"TTEC","TeleTech Holdings, Inc.","Technology","Professional Services","20.8","21.29",112700,"2.3015500234852"
"TELK","Telik, Inc.","Consumer Durables","Major Pharmaceuticals","1.26","1.22",10100,"-3.27868852459017"
"TLAB","Tellabs, Inc.","Public Utilities","Telecommunications Equipment","2.01","2.07",3024800,"2.89855072463768"
"WRLS","Telular Corporation","Technology","Radio And Television Broadcasting And Communications Equipment","12.74","12.77",280700,"0.234925606891145"
"TBNK","Territorial Bancorp Inc.","Finance","Savings Institutions","22.97","23.38",67400,"1.75363558597091"
"TSRO","TESARO, Inc.","Consumer Durables","Major Pharmaceuticals","26.95","27.51",70800,"2.03562340966922"
"TESO","Tesco Corporation","Energy","Metal Fabrications","11.93","12.2",238600,"2.21311475409836"
"TSLA","Tesla Motors, Inc.","Capital Goods","Auto Manufacturing","53.28","53.99",2742800,"1.31505834413781"
"TESS","TESSCO Technologies Incorporated","Consumer Non-Durables","Electronic Components","20.09","20.44",30900,"1.71232876712329"
"TSRA","Tessera Technologies, Inc.","Technology","Semiconductors","19.67","20.37",478900,"3.43642611683849"
"TTEK","Tetra Tech, Inc.","Consumer Services","Military/Government/Technical","25.6","26.29",650900,"2.62457208063902"
"TTPH","Tetraphase Pharmaceuticals, Inc.","Consumer Durables","Major Pharmaceuticals","7.92","8.11",15100,"2.34278668310727"
"TCBI","Texas Capital Bancshares, Inc.","Finance","Major Banks","40.83","41.66",732300,"1.99231877100335"
"TXN","Texas Instruments Incorporated","Technology","Semiconductors","36.41","36.21",15212000,"-0.552333609500133"
"TXRH","Texas Roadhouse, Inc.","Consumer Services","Restaurants","22.91","23.5",1616600,"2.51063829787234"
"THRD","TF Financial Corporation","Finance","Savings Institutions","25.14","25.1",2000,"-0.159362549800801"
"TFSL","TFS Financial Corporation","Finance","Savings Institutions","10.82","10.87",232700,"0.459981600735959"
"TGE","TGC Industries, Inc.","Energy","Oil & Gas Production","8.53","8.87",219400,"3.83314543404735"
"ABCO","The Advisory Board Company","Consumer Services","Other Consumer Services","48.78","49.15",250300,"0.7527975584944"
"ANDE","The Andersons, Inc.","Consumer Services","Farming/Seeds/Milling","53.22","54.52",118300,"2.38444607483493"
"TBBK","The Bancorp, Inc.","Finance","Major Banks","12.69",13,180200,"2.38461538461539"
"BKYF","The Bank of Kentucky Financial Corp.","Finance","Savings Institutions","25.96","26.22",28000,"0.991609458428677"
"BONT","The Bon-Ton Stores, Inc.","Consumer Services","Department/Specialty Retail Stores","14.85","15.34",273100,"3.19426336375489"
"CG","The Carlyle Group L.P.","Finance","Investment Managers","31.83","32.48",388100,"2.00123152709359"
"CAKE","The Cheesecake Factory Incorporated","Consumer Services","Restaurants","39.22","39.82",835400,"1.50678051230537"
"CHEF","The Chefs&#39; Warehouse, Inc.","Consumer Non-Durables","Food Distributors","17.71","18.39",151100,"3.69766177270255"
"PLCE","The Children&#39;s Place Retail Stores, Inc.","Consumer Services","Clothing/Shoe/Accessory Stores","47.53","48.92",444100,"2.84137367130008"
"DSGX","The Descartes Systems Group Inc.","Technology","Computer Software: Prepackaged Software","10.44","9.95",23200,"-4.92462311557789"
"DXYN","The Dixie Group, Inc.","Consumer Durables","Home Furnishings","6.7","6.01",103000,"-11.4808652246256"
